M;0005;001;01;279;1.90;0.00;2.31;0.00;-0.69;0.00;29.70;30.00;27.20;20.97;-9999.00;69.77;1399;;;;;;35.30;33.00;22.81;23.94;0.00;37.00;20.50;80.00;28.27;-1000.00;-104.033;-69.940;32;3488.90;75.12;5
M;0005;002;01;281;2.08;0.00;2.53;0.00;-0.43;0.00;29.70;30.00;27.20;20.97;-9999.00;69.86;1399;;;;;;35.30;33.00;22.81;23.94;0.00;36.50;20.50;80.00;28.28;-1000.00;-91.019;-69.940;32;3504.20;75.14;5
M;0005;003;01;282;2.17;0.00;2.65;0.00;-0.87;0.00;29.70;30.00;27.30;20.97;-9999.00;69.95;1399;;;;;;35.30;33.00;22.81;24.00;0.00;36.50;20.50;80.00;28.28;-1000.00;-78.013;-69.948;32;3509.34;75.10;5
M;0005;004;01;283;2.09;0.00;2.54;0.00;-1.09;0.00;29.70;30.00;27.30;20.97;-9999.00;70.02;1400;;;;;;35.30;33.00;22.75;24.00;0.00;36.50;20.50;80.00;28.28;-1000.00;-65.031;-69.940;32;3505.73;75.12;5
M;0005;005;01;284;1.92;0.00;2.34;0.00;-1.33;0.00;29.70;30.00;27.30;20.97;-9999.00;70.08;1400;;;;;;35.30;33.00;22.84;23.94;0.00;36.00;21.00;80.00;28.28;-1000.00;-52.024;-69.940;32;3500.06;75.11;5
M;0005;006;01;286;1.76;0.00;2.14;0.00;-0.50;0.00;29.70;30.00;27.30;20.97;-9999.00;70.15;1400;;;;;;35.30;33.00;22.84;24.00;0.00;36.00;21.00;80.00;28.29;-1000.00;-39.018;-69.948;32;3499.95;75.13;5
M;0005;007;01;287;2.18;0.00;2.65;0.00;-0.69;0.00;29.70;30.00;27.30;20.97;-9999.00;70.23;1399;;;;;;35.40;33.10;22.84;23.94;0.00;35.50;21.50;80.00;28.30;-1000.00;-26.028;-69.948;32;3496.88;75.15;5
M;0005;008;01;288;1.60;0.00;1.95;0.00;-1.27;0.00;29.70;30.00;27.40;20.97;-9999.00;70.30;1399;;;;;;35.40;33.10;22.84;23.94;0.00;35.50;22.00;80.00;28.31;-1000.00;-13.030;-69.948;32;3500.67;75.15;5
M;0005;009;01;289;1.91;0.00;2.32;0.00;-1.92;0.00;29.70;30.00;27.40;20.96;-9999.00;70.47;1400;;;;;;35.40;33.10;22.84;24.00;0.00;35.50;22.00;80.00;28.32;-1000.00;-13.030;-56.965;32;3495.42;75.11;5
M;0005;010;01;290;1.82;0.00;2.21;0.00;-1.18;0.00;29.80;30.00;27.40;20.96;-9999.00;70.53;1400;;;;;;35.40;33.10;22.84;24.00;0.00;35.00;22.50;80.00;28.33;-1000.00;-26.004;-56.973;32;3512.72;75.12;5
M;0005;011;01;292;1.73;0.00;2.10;0.00;-0.70;0.00;29.80;30.00;27.40;20.96;-9999.00;70.60;1400;;;;;;35.40;33.10;22.84;24.00;0.00;35.00;22.50;80.00;28.33;-1000.00;-39.002;-56.973;32;3513.22;75.11;5
M;0005;012;01;293;1.67;0.00;2.03;0.00;0.20;0.00;29.80;30.00;27.40;20.96;-9999.00;70.68;1399;;;;;;35.40;33.10;22.88;24.00;0.00;34.50;22.00;80.00;28.33;-1000.00;-52.000;-56.973;32;3521.75;75.14;5
M;0005;013;01;294;1.88;0.00;2.29;0.00;-2.04;0.00;29.80;30.00;27.50;20.96;-9999.00;70.79;1399;;;;;;35.50;33.10;22.78;24.00;0.00;34.50;22.50;80.00;28.34;-1000.00;-65.007;-56.973;32;3520.17;75.16;5
M;0005;014;01;295;1.95;0.00;2.38;0.00;-0.58;0.00;29.80;30.00;27.50;20.96;-9999.00;70.97;1400;;;;;;35.50;33.10;22.78;23.94;0.00;34.50;22.50;80.00;28.36;-1000.00;-77.997;-56.957;32;3506.94;75.13;5
M;0005;015;01;297;1.97;0.00;2.40;0.00;0.38;0.00;29.80;30.00;27.50;20.96;-9999.00;71.07;1400;;;;;;35.50;33.10;22.84;24.00;0.00;34.00;22.00;80.00;28.37;-1000.00;-90.995;-56.933;32;3503.46;75.15;5
M;0005;016;01;298;1.98;0.00;2.41;0.00;-0.76;0.00;29.80;30.00;27.50;20.96;-9999.00;71.14;1399;;;;;;35.50;33.10;22.84;24.00;0.00;33.50;22.50;80.00;28.38;-1000.00;-104.009;-56.933;32;3497.06;75.12;5
P;0005;;;298;;;;;;;29.80;30.00;27.50;20.96;-9999.00;71.14;1399;;;;;;35.50;33.10;22.84;24.00;0.00;33.50;22.50;80.00;28.38;-1000.00;-104.009;-56.933;32;;;;1.957;0.813;0.801;0.828;0.812
P;0006;;;307;;;;;;;29.80;30.00;27.70;20.96;-9999.00;71.91;1400;;;;;;35.60;33.20;22.84;24.00;0.00;32.50;22.00;80.00;28.44;-1000.00;-126.001;-69.446;32;;;;1.957;0.813;0.801;0.829;0.812
P;0006;;;307;;;;;;;29.80;30.00;27.70;20.96;-9999.00;71.91;1400;;;;;;35.60;33.20;22.84;24.00;0.00;32.50;22.00;80.00;28.44;-1000.00;-126.001;-69.446;0;;;;1.957;0.813;0.801;0.829;0.812
R;0006;;01;338;103.81;0.00;;;;;30.00;30.00;28.20;20.94;-9999.00;74.31;1400;3557.28;;;;;35.90;33.50;22.91;24.00;0.00;27.50;18.50;80.00;28.61;-1000.00;-126.001;-69.454;30;3557.28;75.13;5
M;0006;001;01;339;2.12;0.00;2.58;0.00;-0.40;0.00;30.00;30.00;28.20;20.94;-9999.00;74.38;1399;;;;;;35.90;33.50;22.84;24.00;0.00;27.50;18.50;80.00;28.61;-1000.00;-104.033;-69.940;32;3562.60;75.14;5
M;0006;002;01;341;1.90;0.00;2.31;0.00;-0.03;0.00;30.00;30.00;28.20;20.94;-9999.00;74.43;1399;;;;;;35.90;33.50;22.91;24.00;0.00;27.50;18.50;80.00;28.61;-1000.00;-91.019;-69.948;32;3581.78;75.12;5
M;0006;003;01;342;2.09;0.00;2.54;0.00;-0.62;0.00;30.00;30.00;28.30;20.93;-9999.00;74.58;1399;;;;;;36.00;33.50;22.91;24.00;0.00;27.00;18.50;80.00;28.63;-1000.00;-78.013;-69.956;32;3569.60;75.17;5
M;0006;004;01;343;2.38;0.00;2.90;0.00;-0.53;0.00;30.00;30.00;28.30;20.93;-9999.00;74.67;1400;;;;;;36.00;33.60;22.88;24.00;0.00;27.00;18.50;80.00;28.65;-1000.00;-65.031;-69.948;32;3578.92;75.13;5
M;0006;005;01;344;1.92;0.00;2.34;0.00;-0.66;0.00;30.00;30.00;28.30;20.93;-9999.00;74.72;1400;;;;;;36.00;33.50;22.84;24.00;0.00;27.00;18.50;80.00;28.66;-1000.00;-52.024;-69.948;32;3582.10;75.12;5
M;0006;006;01;346;1.86;0.00;2.26;0.00;-0.61;0.00;30.00;30.00;28.30;20.93;-9999.00;74.80;1400;;;;;;36.00;33.50;22.84;24.00;0.00;26.50;18.50;80.00;28.66;-1000.00;-39.018;-69.948;32;3583.64;75.16;5
M;0006;007;01;347;2.21;0.00;2.69;0.00;-1.99;0.00;30.00;30.00;28.30;20.93;-9999.00;74.89;1400;;;;;;36.00;33.50;22.81;24.00;0.00;26.50;18.50;80.00;28.66;-1000.00;-26.028;-69.956;32;3582.23;75.12;5
M;0006;008;01;348;1.59;0.00;1.93;0.00;-0.19;0.00;30.00;30.00;28.40;20.93;-9999.00;74.99;1400;;;;;;36.00;33.50;22.78;24.00;0.00;26.50;19.50;80.00;28.67;-1000.00;-13.030;-69.948;32;3583.36;75.15;5
M;0006;009;01;349;1.84;0.00;2.24;0.00;-0.68;0.00;30.00;30.00;28.40;20.93;-9999.00;75.06;1401;;;;;;36.00;33.60;22.78;24.00;0.00;26.50;19.50;80.00;28.67;-1000.00;-13.030;-56.941;32;3577.30;75.15;5
M;0006;010;01;350;1.90;0.00;2.31;0.00;-1.05;0.00;30.00;30.00;28.40;20.93;-9999.00;75.11;1401;;;;;;36.00;33.60;22.78;24.00;0.00;26.00;20.00;80.00;28.67;-1000.00;-26.004;-56.941;32;3573.97;75.14;5
M;0006;011;01;352;1.72;0.00;2.09;0.00;-1.23;0.00;30.00;30.00;28.40;20.92;-9999.00;75.18;1400;;;;;;36.10;33.60;22.78;24.00;0.00;26.00;20.50;80.00;28.67;-1000.00;-39.002;-56.973;32;3566.53;75.13;5
M;0006;012;01;353;1.79;0.00;2.18;0.00;-0.44;0.00;30.00;30.00;28.50;20.92;-9999.00;75.26;1399;;;;;;36.10;33.60;22.84;24.00;0.00;26.00;20.50;80.00;28.69;-1000.00;-52.000;-56.973;32;3530.10;75.11;5
M;0006;013;01;354;1.93;0.00;2.34;0.00;-2.15;0.00;30.00;30.00;28.50;20.92;-9999.00;75.37;1399;;;;;;36.10;33.60;22.78;24.00;0.00;26.00;20.50;80.00;28.70;-1000.00;-65.007;-56.965;32;3539.38;75.10;5
M;0006;014;01;355;1.70;0.00;2.07;0.00;-1.15;0.00;30.00;30.00;28.50;20.92;-9999.00;75.42;1400;;;;;;36.10;33.60;22.78;24.00;0.00;26.00;21.00;80.00;28.70;-1000.00;-77.997;-56.941;32;3540.76;75.15;5
M;0006;015;01;357;1.97;0.00;2.40;0.00;-0.93;0.00;30.00;30.00;28.50;20.92;-9999.00;75.52;1399;;;;;;36.10;33.60;22.81;24.00;0.00;26.00;21.00;80.00;28.69;-1000.00;-90.995;-56.933;32;3545.82;75.16;5
M;0006;016;01;358;1.77;0.00;2.16;0.00;-1.12;0.00;30.00;30.00;28.50;20.91;-9999.00;75.57;1399;;;;;;36.10;33.60;22.88;24.00;0.00;26.00;21.00;80.00;28.69;-1000.00;-104.009;-56.949;32;3543.85;75.15;5
P;0006;;;358;;;;;;;30.00;30.00;28.50;20.91;-9999.00;75.57;1399;;;;;;36.10;33.60;22.88;24.00;0.00;26.00;21.00;80.00;28.69;-1000.00;-104.009;-56.949;32;;;;1.957;0.813;0.801;0.828;0.812
P;0007;;;367;;;;;;;30.00;30.00;28.70;20.91;-9999.00;76.16;1400;;;;;;36.20;33.70;22.88;24.00;0.00;25.50;20.00;80.00;28.74;-1000.00;-125.993;-69.446;32;;;;1.958;0.813;0.801;0.829;0.812
P;0007;;;367;;;;;;;30.00;30.00;28.70;20.91;-9999.00;76.16;1400;;;;;;36.20;33.70;22.88;24.00;0.00;25.50;20.00;80.00;28.74;-1000.00;-125.993;-69.446;0;;;;1.958;0.813;0.801;0.829;0.812
R;0007;;01;398;103.85;0.00;;;;;30.00;30.10;29.30;20.90;-9999.00;78.20;1401;3489.11;;;;;36.50;33.90;22.88;24.00;0.00;25.00;17.00;80.00;28.82;-1000.00;-125.993;-69.462;30;3489.11;75.12;5
M;0007;001;01;399;2.08;0.00;2.53;0.00;-0.74;0.00;30.00;30.10;29.30;20.89;-9999.00;78.27;1400;;;;;;36.60;33.90;22.88;24.00;0.00;25.00;17.00;80.00;28.83;-1000.00;-104.033;-69.940;31;3505.23;75.11;5
M;0007;002;01;400;2.10;0.00;2.55;0.00;-0.72;0.00;30.00;30.10;29.30;20.89;-9999.00;78.31;1400;;;;;;36.60;33.90;22.75;24.00;0.00;25.00;17.00;80.00;28.84;-1000.00;-91.019;-69.948;31;3527.22;75.14;5
M;0007;003;01;402;2.02;0.00;2.45;0.00;-1.97;0.00;30.00;30.00;29.30;20.89;-9999.00;78.47;1399;;;;;;36.60;33.90;22.75;24.00;0.00;25.50;17.00;80.00;28.84;-1000.00;-78.013;-69.940;31;3521.29;75.11;5
M;0007;004;01;403;2.24;0.00;2.72;0.00;-0.29;0.00;30.00;30.00;29.40;20.89;-9999.00;78.53;1400;;;;;;36.60;33.90;22.81;24.00;0.00;25.00;17.00;80.00;28.84;-1000.00;-65.031;-69.940;31;3509.83;75.12;5
M;0007;005;01;404;1.97;0.00;2.39;0.00;-1.00;0.00;30.00;30.00;29.40;20.89;-9999.00;78.61;1400;;;;;;36.60;33.90;22.81;24.00;0.00;25.00;17.00;80.00;28.84;-1000.00;-52.024;-69.948;31;3486.63;75.12;5
M;0007;006;01;405;1.77;0.00;2.15;0.00;-0.46;0.00;30.00;30.00;29.40;20.89;-9999.00;78.71;1399;;;;;;36.70;33.90;22.81;24.00;0.00;25.00;17.50;80.00;28.84;-1000.00;-39.018;-69.948;31;3474.45;75.13;5
M;0007;007;01;407;2.15;0.00;2.61;0.00;-1.08;0.00;30.00;30.00;29.40;20.89;-9999.00;78.76;1399;;;;;;36.70;34.00;22.88;24.00;0.00;25.00;17.50;80.00;28.84;-1000.00;-26.028;-69.948;31;3455.14;75.14;5
M;0007;008;01;408;1.60;0.00;1.95;0.00;-1.30;0.00;30.00;30.00;29.40;20.89;-9999.00;78.82;1400;;;;;;36.70;34.00;22.88;24.00;0.00;25.00;18.00;80.00;28.84;-1000.00;-13.030;-69.948;31;3458.81;75.13;5
M;0007;009;01;409;1.92;0.00;2.33;0.00;-0.81;0.00;30.00;30.00;29.50;20.89;-9999.00;78.93;1400;;;;;;36.70;34.00;22.81;24.00;0.00;25.00;18.00;80.00;28.84;-1000.00;-13.030;-56.949;31;3443.99;75.14;5
M;0007;010;01;410;1.96;0.00;2.38;0.00;-1.56;0.00;30.00;30.00;29.50;20.89;-9999.00;78.98;1400;;;;;;36.70;34.00;22.88;24.00;0.00;25.00;18.00;80.00;28.84;-1000.00;-26.004;-56.973;31;3499.71;75.09;5
M;0007;011;01;411;1.62;0.00;1.97;0.00;-1.20;0.00;30.00;30.00;29.50;20.89;-9999.00;79.05;1399;;;;;;36.70;34.00;22.88;24.00;0.00;25.00;18.50;80.00;28.86;-1000.00;-39.002;-56.957;31;3515.23;75.17;5
M;0007;012;01;413;1.59;0.00;1.93;0.00;-2.52;0.00;30.00;30.00;29.50;20.89;-9999.00;79.13;1399;;;;;;36.80;34.00;22.84;24.00;0.00;25.00;18.50;80.00;28.86;-1000.00;-52.000;-56.973;31;3456.62;75.16;5
M;0007;013;01;414;2.03;0.00;2.47;0.00;-1.27;0.00;30.00;30.00;29.50;20.89;-9999.00;79.19;1399;;;;;;36.80;34.00;22.84;24.00;0.00;25.00;18.50;80.00;28.86;-1000.00;-65.007;-56.941;31;3461.77;75.15;5
M;0007;014;01;415;1.82;0.00;2.22;0.00;0.48;0.00;30.00;30.00;29.60;20.89;-9999.00;79.32;1399;;;;;;36.80;34.00;22.88;24.00;0.00;25.00;18.50;80.00;28.87;-1000.00;-77.997;-56.965;31;3446.71;75.13;5
M;0007;015;01;416;1.97;0.00;2.40;0.00;-0.63;0.00;30.00;30.00;29.60;20.89;-9999.00;79.42;1399;;;;;;36.80;34.00;22.88;24.00;0.00;25.00;18.50;80.00;28.87;-1000.00;-90.995;-56.941;31;3437.03;75.14;5
M;0007;016;01;417;1.80;0.00;2.18;0.00;-2.15;0.00;30.00;30.00;29.60;20.89;-9999.00;79.49;1399;;;;;;36.80;34.00;22.88;24.00;0.00;24.50;19.00;80.00;28.87;-1000.00;-104.009;-56.941;31;3473.02;75.13;5
P;0007;;;417;;;;;;;30.00;30.00;29.60;20.89;-9999.00;79.49;1399;;;;;;36.80;34.00;22.88;24.00;0.00;24.50;19.00;80.00;28.87;-1000.00;-104.009;-56.941;31;;;;1.957;0.813;0.802;0.828;0.812
P;0008;;;427;;;;;;;30.00;30.00;29.80;20.88;-9999.00;79.98;1400;;;;;;36.90;34.00;22.88;24.00;0.00;24.00;18.00;80.00;28.88;-1000.00;-125.993;-69.446;31;;;;1.958;0.813;0.802;0.829;0.812
P;0008;;;427;;;;;;;30.00;30.00;29.80;20.88;-9999.00;79.98;1400;;;;;;36.90;34.00;22.88;24.00;0.00;24.00;18.00;80.00;28.88;-1000.00;-125.993;-69.446;0;;;;1.958;0.813;0.802;0.829;0.812
R;0008;;01;458;103.83;0.00;;;;;30.10;30.00;30.20;20.86;-9999.00;81.50;1399;3491.73;;;;;37.20;34.20;22.81;24.00;0.00;22.50;15.50;80.00;28.97;-1000.00;-125.993;-69.446;30;3491.73;75.12;5
M;0008;001;01;459;1.97;0.00;2.39;0.00;-2.08;0.00;30.10;30.10;30.30;20.86;-9999.00;81.72;1398;;;;;;37.20;34.30;22.88;24.00;0.00;22.50;16.00;80.00;28.97;-1000.00;-104.033;-69.948;32;3512.35;75.11;5
M;0008;002;01;461;1.80;0.00;2.19;0.00;-0.28;0.00;30.10;30.10;30.30;20.86;-9999.00;81.76;1398;;;;;;37.20;34.30;22.91;24.00;0.00;22.00;16.00;80.00;28.97;-1000.00;-91.019;-69.948;32;3455.63;75.12;5
M;0008;003;01;462;1.98;0.00;2.41;0.00;-1.33;0.00;30.10;30.00;30.30;20.86;-9999.00;81.76;1398;;;;;;37.30;34.30;22.78;24.00;0.00;22.50;16.00;80.00;28.97;-1000.00;-78.013;-69.948;32;3411.61;75.14;5
M;0008;004;01;463;2.15;0.00;2.61;0.00;0.24;0.00;30.10;30.00;30.30;20.86;-9999.00;81.79;1400;;;;;;37.30;34.30;22.78;24.00;0.00;22.50;16.00;80.00;28.97;-1000.00;-65.031;-69.948;32;3448.43;75.15;5
M;0008;005;01;464;1.83;0.00;2.23;0.00;0.12;0.00;30.10;30.10;30.40;20.86;-9999.00;81.84;1400;;;;;;37.30;34.30;22.88;24.00;0.00;22.00;16.00;80.00;28.97;-1000.00;-52.024;-69.948;32;3475.77;75.13;5
M;0008;006;01;466;1.81;0.00;2.21;0.00;-0.77;0.00;30.10;30.10;30.40;20.86;-9999.00;81.93;1400;;;;;;37.30;34.30;22.88;24.00;0.00;22.00;16.00;80.00;28.99;-1000.00;-39.018;-69.948;32;3415.40;75.14;5
M;0008;007;01;467;2.29;0.00;2.78;0.00;-1.07;0.00;30.10;30.00;30.40;20.85;-9999.00;81.97;1400;;;;;;37.30;34.30;22.84;24.00;0.00;22.00;15.50;80.00;28.99;-1000.00;-26.028;-69.948;32;3322.94;75.12;5
M;0008;008;01;468;1.62;0.00;1.97;0.00;-0.00;0.00;30.10;30.00;30.40;20.85;-9999.00;82.01;1400;;;;;;37.30;34.30;22.94;24.00;0.00;21.50;16.00;80.00;28.99;-1000.00;-13.030;-69.948;32;3312.24;75.17;5
M;0008;009;01;469;1.82;0.00;2.22;0.00;-1.52;0.00;30.10;30.00;30.40;20.85;-9999.00;82.04;1400;;;;;;37.30;34.30;22.94;24.00;0.00;21.50;16.00;80.00;28.99;-1000.00;-13.030;-56.957;32;3264.62;75.17;5
M;0008;010;01;471;1.91;0.00;2.33;0.00;-1.11;0.00;30.10;30.00;30.40;20.85;-9999.00;82.09;1400;;;;;;37.30;34.30;22.88;24.00;0.00;21.50;16.00;80.00;29.00;-1000.00;-26.004;-56.973;32;3332.60;75.14;5
M;0008;011;01;472;1.72;0.00;2.10;0.00;-0.31;0.00;30.10;30.00;30.50;20.85;-9999.00;82.21;1400;;;;;;37.40;34.30;22.88;24.00;0.00;21.00;16.00;80.00;28.99;-1000.00;-39.002;-56.949;32;3353.75;75.16;5
M;0008;012;01;473;1.72;0.00;2.10;0.00;-0.87;0.00;30.10;30.00;30.50;20.84;-9999.00;82.25;1400;;;;;;37.40;34.40;22.88;24.00;0.00;21.00;16.00;80.00;29.01;-1000.00;-52.000;-56.941;32;3398.67;75.14;5
M;0008;013;01;474;1.80;0.00;2.19;0.00;0.04;0.00;30.10;30.00;30.50;20.84;-9999.00;82.30;1400;;;;;;37.40;34.40;22.81;24.00;0.00;21.00;17.00;80.00;29.01;-1000.00;-65.007;-56.965;32;3453.56;75.16;5
M;0008;014;01;476;1.90;0.00;2.31;0.00;-0.60;0.00;30.10;30.00;30.50;20.84;-9999.00;82.35;1400;;;;;;37.40;34.40;22.81;24.00;0.00;21.00;17.00;80.00;29.01;-1000.00;-77.997;-56.949;32;3432.95;75.13;5
M;0008;015;01;477;2.11;0.00;2.56;0.00;-0.73;0.00;30.10;30.00;30.50;20.84;-9999.00;82.38;1400;;;;;;37.40;34.30;22.88;24.00;0.00;20.50;16.50;80.00;29.01;-1000.00;-90.995;-56.933;32;3450.18;75.11;5
M;0008;016;01;478;1.89;0.00;2.29;0.00;-1.88;0.00;30.10;30.00;30.50;20.84;-9999.00;82.47;1400;;;;;;37.40;34.30;22.88;24.00;0.00;20.00;16.00;80.00;29.02;-1000.00;-104.009;-56.965;32;3443.72;75.17;5
P;0008;;;478;;;;;;;30.10;30.00;30.50;20.84;-9999.00;82.47;1400;;;;;;37.40;34.30;22.88;24.00;0.00;20.00;16.00;80.00;29.02;-1000.00;-104.009;-56.965;32;;;;1.958;0.813;0.803;0.828;0.811
P;0009;;;487;;;;;;;30.10;30.00;30.60;20.83;-9999.00;82.77;1399;;;;;;37.50;34.40;22.88;24.00;0.00;20.00;16.50;80.00;29.02;-1000.00;-125.993;-69.454;32;;;;1.958;0.813;0.802;0.829;0.812
P;0009;;;487;;;;;;;30.10;30.00;30.60;20.83;-9999.00;82.77;1399;;;;;;37.50;34.40;22.88;24.00;0.00;20.00;16.50;80.00;29.02;-1000.00;-125.993;-69.454;0;;;;1.958;0.813;0.802;0.829;0.812
R;0009;;01;518;103.83;0.00;;;;;30.10;30.00;31.10;20.81;-9999.00;83.92;1399;3611.57;;;;;37.80;34.50;22.84;24.00;0.00;18.50;15.00;80.00;29.09;-1000.00;-125.993;-69.454;30;3611.57;75.12;5
M;0009;001;01;519;1.93;0.00;2.35;0.00;-0.42;0.00;30.10;30.00;31.10;20.81;-9999.00;84.01;1399;;;;;;37.90;34.50;22.81;24.00;0.00;18.50;15.00;80.00;29.10;-1000.00;-104.033;-69.940;32;3554.19;75.14;5
M;0009;002;01;521;1.63;0.00;1.98;0.00;-2.42;0.00;30.10;30.00;31.10;20.81;-9999.00;84.01;1399;;;;;;37.90;34.60;22.84;24.00;0.00;18.50;15.00;80.00;29.10;-1000.00;-91.019;-69.948;32;3516.25;75.19;5
M;0009;003;01;522;2.01;0.00;2.45;0.00;-2.49;0.00;30.10;30.00;31.10;20.81;-9999.00;84.04;1399;;;;;;37.90;34.60;22.94;24.00;0.00;18.50;15.00;80.00;29.10;-1000.00;-78.013;-69.948;32;3519.42;75.17;5
M;0009;004;01;523;2.35;0.00;2.85;0.00;-1.50;0.00;30.10;30.00;31.10;20.81;-9999.00;84.09;1400;;;;;;37.90;34.50;22.94;24.00;0.00;18.50;15.00;80.00;29.10;-1000.00;-65.031;-69.940;32;3532.49;75.10;5
M;0009;005;01;524;1.83;0.00;2.23;0.00;-0.60;0.00;30.10;30.00;31.10;20.81;-9999.00;84.13;1400;;;;;;37.90;34.50;22.91;24.00;0.00;18.50;15.50;80.00;29.10;-1000.00;-52.024;-69.948;32;3525.14;75.15;5
M;0009;006;01;526;1.84;0.00;2.24;0.00;-1.63;0.00;30.10;30.00;31.10;20.81;-9999.00;84.19;1400;;;;;;37.90;34.50;22.91;24.00;0.00;18.50;16.00;80.00;29.10;-1000.00;-39.026;-69.948;32;3526.73;75.15;5
M;0009;007;01;527;2.20;0.00;2.67;0.00;-0.88;0.00;30.10;30.00;31.10;20.81;-9999.00;84.24;1399;;;;;;37.90;34.60;22.88;24.00;0.00;18.50;16.00;80.00;29.10;-1000.00;-26.020;-69.948;32;3547.26;75.13;5
M;0009;008;01;528;1.61;0.00;1.95;0.00;-0.99;0.00;30.10;30.00;31.20;20.81;-9999.00;84.28;1399;;;;;;38.00;34.60;22.91;24.00;0.00;18.50;15.50;80.00;29.10;-1000.00;-13.030;-69.948;32;3559.73;75.17;5
M;0009;009;01;529;1.98;0.00;2.41;0.00;-0.79;0.00;30.10;30.00;31.20;20.81;-9999.00;84.28;1400;;;;;;38.00;34.60;22.91;24.00;0.00;18.00;15.00;80.00;29.10;-1000.00;-13.030;-56.957;32;3563.36;75.16;5
M;0009;010;01;531;1.83;0.00;2.23;0.00;-0.18;0.00;30.10;30.00;31.20;20.80;-9999.00;84.33;1400;;;;;;38.00;34.60;22.88;24.00;0.00;18.00;15.00;80.00;29.10;-1000.00;-26.004;-56.973;32;3569.89;75.14;5
M;0009;011;01;532;1.72;0.00;2.09;0.00;-1.02;0.00;30.10;30.00;31.20;20.80;-9999.00;84.45;1400;;;;;;38.00;34.60;22.88;24.00;0.00;18.00;15.50;80.00;29.11;-1000.00;-39.002;-56.965;32;3574.51;75.14;5
M;0009;012;01;533;1.67;0.00;2.04;0.00;-1.27;0.00;30.10;30.00;31.20;20.80;-9999.00;84.50;1400;;;;;;38.00;34.60;22.88;24.00;0.00;18.00;15.50;80.00;29.11;-1000.00;-52.000;-56.965;32;3569.62;75.16;5
M;0009;013;01;534;1.93;0.00;2.35;0.00;0.31;0.00;30.10;30.00;31.20;20.80;-9999.00;84.54;1400;;;;;;38.00;34.60;22.81;24.00;0.00;18.00;15.50;80.00;29.11;-1000.00;-65.007;-56.973;32;3569.00;75.15;5
M;0009;014;01;536;1.90;0.00;2.32;0.00;-1.05;0.00;30.10;30.00;31.30;20.81;-9999.00;84.57;1400;;;;;;38.10;34.60;22.81;24.00;0.00;18.00;16.00;80.00;29.11;-1000.00;-77.997;-56.933;32;3571.78;75.13;5
M;0009;015;01;537;2.26;0.00;2.75;0.00;-1.60;0.00;30.10;30.00;31.30;20.81;-9999.00;84.67;1399;;;;;;38.10;34.60;22.88;24.00;0.00;18.00;16.00;80.00;29.13;-1000.00;-90.995;-56.941;32;3567.04;75.14;5
M;0009;016;01;538;2.21;0.00;2.69;0.00;-1.08;0.00;30.10;30.00;31.30;20.80;-9999.00;84.72;1399;;;;;;38.10;34.60;22.94;24.00;0.00;18.00;15.50;80.00;29.12;-1000.00;-104.009;-56.941;32;3559.43;75.14;5
P;0009;;;538;;;;;;;30.10;30.00;31.30;20.80;-9999.00;84.72;1399;;;;;;38.10;34.60;22.94;24.00;0.00;18.00;15.50;80.00;29.12;-1000.00;-104.009;-56.941;32;;;;1.958;0.813;0.801;0.829;0.812
P;0010;;;547;;;;;;;30.10;30.00;31.40;20.80;-9999.00;84.96;1400;;;;;;38.20;34.60;22.94;24.00;0.00;18.00;14.50;80.00;29.13;-1000.00;-125.993;-69.462;32;;;;1.958;0.813;0.802;0.829;0.812
P;0010;;;547;;;;;;;30.10;30.00;31.40;20.80;-9999.00;84.96;1400;;;;;;38.20;34.60;22.94;24.00;0.00;18.00;14.50;80.00;29.13;-1000.00;-125.993;-69.462;0;;;;1.958;0.813;0.802;0.829;0.813
R;0010;;01;578;103.76;0.00;;;;;30.10;30.00;31.10;20.79;-9999.00;85.41;1400;3547.94;;;;;38.10;34.80;22.94;24.00;0.00;17.50;14.50;0.00;29.18;-1000.00;-125.993;-69.446;30;3547.94;75.16;5
M;0010;001;01;579;1.87;0.00;2.27;0.00;0.06;0.00;30.10;30.00;31.00;20.79;-9999.00;85.40;1401;;;;;;38.10;34.80;22.91;24.00;0.00;17.50;14.50;0.00;29.18;-1000.00;-104.033;-69.940;31;3542.12;75.15;5
M;0010;002;01;580;1.93;0.00;2.35;0.00;-1.31;0.00;30.10;30.00;31.00;20.79;-9999.00;85.39;1401;;;;;;38.10;34.80;22.88;24.00;0.00;17.50;14.50;0.00;29.18;-1000.00;-91.019;-69.940;31;3542.90;75.16;5
M;0010;003;01;582;2.10;0.00;2.56;0.00;-2.50;0.00;30.10;30.00;31.00;20.79;-9999.00;85.38;1398;;;;;;38.10;34.80;22.88;24.00;0.00;17.50;14.00;0.00;29.18;-1000.00;-78.013;-69.948;31;3436.50;75.19;5
M;0010;004;01;583;2.24;0.00;2.73;0.00;-0.41;0.00;30.10;30.00;30.90;20.79;-9999.00;85.38;1398;;;;;;38.00;34.80;22.88;24.06;0.00;17.50;14.00;0.00;29.18;-1000.00;-65.031;-69.940;31;3381.60;75.11;5
M;0010;005;01;584;2.22;0.00;2.70;0.00;-1.13;0.00;30.10;30.00;30.90;20.79;-9999.00;85.38;1398;;;;;;38.00;34.80;22.84;24.06;0.00;17.50;14.00;0.00;29.18;-1000.00;-52.024;-69.948;31;3415.05;75.16;5
